email,mission_type,host_country,city,address,phone,website,wikidata_qid
,embassy,Latvia,Riga,,,https://latvia.mfa.gov.by,http://www.wikidata.org/entity/Q100325340
,embassy,Lithuania,Vilnius,,,https://lithuania.mfa.gov.by,http://www.wikidata.org/entity/Q76870718
,embassy,Moldova,Chișinău,,,https://moldova.mfa.gov.by,http://www.wikidata.org/entity/Q106953350
,embassy,Mongolia,Ulaanbaatar,,,http://mongolia.mfa.gov.by,http://www.wikidata.org/entity/Q111637184
,embassy,Netherlands,The Hague,,,http://www.netherlands.mfa.gov.by,http://www.wikidata.org/entity/Q100541143
,embassy,Nigeria,Abuja,,,http://nigeria.mfa.gov.by,http://www.wikidata.org/entity/Q111635392
,embassy,Pakistan,Islamabad,,,http://pakistan.mfa.gov.by,http://www.wikidata.org/entity/Q111634857
,embassy,People's Republic of China,Beijing,,,http://china.mfa.gov.by,http://www.wikidata.org/entity/Q111630782
,consulate general,People's Republic of China,Chongqing,,,,http://www.wikidata.org/entity/Q109412665
,consulate general,People's Republic of China,Guangzhou,,,,http://www.wikidata.org/entity/Q119315309
poland.bialystok@mfa.gov.by,consulate general,Poland,Białystok,,,https://poland.mfa.gov.by/pl/kunsulaty/general/,http://www.wikidata.org/entity/Q60855406
poland@belembassy.org,embassy,Poland,Warsaw,,+48-22-742-09-90,http://poland.mfa.gov.by/,http://www.wikidata.org/entity/Q9149465
,embassy,Qatar,Doha,,,http://qatar.mfa.gov.by,http://www.wikidata.org/entity/Q111630716
,embassy,Romania,Bucharest,,,https://romania.mfa.gov.by,http://www.wikidata.org/entity/Q106847672
,embassy,Russia,Basmanny District,,,http://www.embassybel.ru/,http://www.wikidata.org/entity/Q3918724
,embassy,Serbia,Belgrade,,,https://serbia.mfa.gov.by,http://www.wikidata.org/entity/Q108098704
,embassy,Slovakia,Bratislava,,,http://slovakia.mfa.gov.by,http://www.wikidata.org/entity/Q111635683
,embassy,South Africa,Pretoria,,,https://rsa.mfa.gov.by,http://www.wikidata.org/entity/Q106644359
,embassy,South Korea,Seoul,,,http://korea.mfa.gov.by,http://www.wikidata.org/entity/Q111630805
,embassy,Spain,Madrid,,,http://spain.mfa.gov.by,http://www.wikidata.org/entity/Q105169605
,embassy,Sweden,Nacka Municipality,,,http://sweden.mfa.gov.by,http://www.wikidata.org/entity/Q18747080
switzerland@mfa.gov.by,embassy,Switzerland,Muri bei Bern,,+41-31-952-79-14,http://switzerland.mfa.gov.by,http://www.wikidata.org/entity/Q26980098
,embassy,Syria,Damascus,,,http://syria.mfa.gov.by,http://www.wikidata.org/entity/Q111634879
,embassy,Tajikistan,Dushanbe,,,https://tajikistan.mfa.gov.by,http://www.wikidata.org/entity/Q107545589
,embassy,Turkey,Ankara,,,https://turkey.mfa.gov.by,http://www.wikidata.org/entity/Q110966693
,embassy,Turkmenistan,Ashgabat,,,https://turkmenistan.mfa.gov.by,http://www.wikidata.org/entity/Q111635091
ukraine@mfa.gov.by,embassy,Ukraine,Kyiv,,+380-44-537-5200,http://ukraine.mfa.gov.by/,http://www.wikidata.org/entity/Q1532317
,embassy,United Arab Emirates,Abu Dhabi,,,https://uae.mfa.gov.by,http://www.wikidata.org/entity/Q107545588
,embassy,United Kingdom,London,,,,http://www.wikidata.org/entity/Q16971417
,embassy,United States of America,"Washington, D.C.",,,http://usa.mfa.gov.by/,http://www.wikidata.org/entity/Q5369567
,embassy,Uzbekistan,Tashkent,,,http://uzbekistan.mfa.gov.by,http://www.wikidata.org/entity/Q111635102
,embassy,Vietnam,Hanoi,,,http://vietnam.mfa.gov.by,http://www.wikidata.org/entity/Q111630325
