email,mission_type,host_country,city,address,phone,website,wikidata_qid
,embassy,Greece,Athens,,,https://www.indiaingreece.gov.in/,http://www.wikidata.org/entity/Q73100447
,consulate,Greece,Thessaloniki,,,,http://www.wikidata.org/entity/Q73100932
,embassy,Guatemala,Guatemala City,,,https://indemguatemala.gov.in,http://www.wikidata.org/entity/Q73101070
,embassy,Guinea,Dixinn,,,https://eoiconakry.gov.in,http://www.wikidata.org/entity/Q111207206
,high commission,Guyana,Georgetown,,,https://www.hcigeorgetown.org,http://www.wikidata.org/entity/Q73101176
,embassy,Hungary,Budapest,,,https://www.eoibudapest.gov.in/,http://www.wikidata.org/entity/Q73101329
,consulate,Iceland,Akureyri,,,,http://www.wikidata.org/entity/Q73101573
,embassy,Iceland,Reykjavík,,,https://indianembassyreykjavik.gov.in/,http://www.wikidata.org/entity/Q73101477
,consulate general,Indonesia,Denpasar,,,,http://www.wikidata.org/entity/Q73101849
,embassy,Indonesia,Jakarta,,,https://www.indianembassyjakarta.gov.in/,http://www.wikidata.org/entity/Q73101745
,consulate general,Indonesia,Medan,,,,http://www.wikidata.org/entity/Q73101943
,consulate,Iran,Bandar Abbas,,,,http://www.wikidata.org/entity/Q73107566
,embassy,Iran,Tehran,,,https://www.indianembassytehran.gov.in,http://www.wikidata.org/entity/Q25425116
,consulate,Iran,Zahedan,,,,http://www.wikidata.org/entity/Q73107664
,embassy,Iraq,Baghdad,,,https://www.eoibaghdad.gov.in,http://www.wikidata.org/entity/Q73107754
,consulate general,Iraq,Erbil,,,,http://www.wikidata.org/entity/Q73108067
,embassy,Ireland,Dublin,,,https://www.indianembassydublin.gov.in/,http://www.wikidata.org/entity/Q73108313
,embassy,Israel,Tel Aviv,,,https://www.indembassyisrael.gov.in/,http://www.wikidata.org/entity/Q73108428
,consulate general,Italy,Milan,,,,http://www.wikidata.org/entity/Q73108585
,embassy,Italy,Rome,,,,http://www.wikidata.org/entity/Q5369725
,embassy,Ivory Coast,Abidjan,,,https://www.eoiabidjan.gov.in,http://www.wikidata.org/entity/Q73093098
,high commission,Jamaica,Kingston,,,https://hcikingston.gov.in,http://www.wikidata.org/entity/Q73108691
,embassy,Japan,Chiyoda-ku,,,https://www.indembassy-tokyo.gov.in/,http://www.wikidata.org/entity/Q52175858
,consulate general,Japan,Osaka,,,https://www.indconosaka.gov.in/,http://www.wikidata.org/entity/Q60661604
,embassy,Jordan,Amman,,,https://www.indembassy-amman.gov.in,http://www.wikidata.org/entity/Q73108948
,embassy,Kazakhstan,Astana,,,https://www.indembastana.gov.in,http://www.wikidata.org/entity/Q73109098
,assistant high commission,Kenya,Mombasa,,,,http://www.wikidata.org/entity/Q73109629
,high commission,Kenya,Nairobi,,,https://hcinairobi.gov.in,http://www.wikidata.org/entity/Q73109482
,embassy,Kingdom of Denmark,Copenhagen Municipality,,,https://www.indianembassycopenhagen.gov.in/,http://www.wikidata.org/entity/Q73094205
,embassy,Kuwait,Kuwait City,,,https://indembkwt.gov.in,http://www.wikidata.org/entity/Q5369724
,embassy,Kyrgyzstan,Bishkek,,,https://www.indembbishkek.gov.in,http://www.wikidata.org/entity/Q73110402
,embassy,Laos,Vientiane,,,https://www.indianembassylaos.gov.in,http://www.wikidata.org/entity/Q73110694
,embassy,Lebanon,Beirut,,,https://www.indianembassybeirut.gov.in,http://www.wikidata.org/entity/Q73110808
,embassy,Liberia,Monrovia,,,https://www.indianembassymonrovia.gov.in,http://www.wikidata.org/entity/Q108685036
,embassy,Libya,Tripoli,,,,http://www.wikidata.org/entity/Q73110929
,embassy,Madagascar,Antananarivo,,,https://www.eoiantananarivo.gov.in,http://www.wikidata.org/entity/Q73111060
,high commission,Malawi,Lilongwe,,,http://www.hcililongwe.gov.in,http://www.wikidata.org/entity/Q73111225
,high commission,Malaysia,Kuala Lumpur,,,https://hcikl.gov.in,http://www.wikidata.org/entity/Q73111443
,high commission,Maldives,Malé,,,https://hci.gov.in/male,http://www.wikidata.org/entity/Q73111603
,embassy,Mali,Bamako,,,https://www.embassyofindiabamako.gov.in/,http://www.wikidata.org/entity/Q73111782
,high commission,Malta,Santa Venera,,,https://www.hcimalta.gov.in,http://www.wikidata.org/entity/Q73112878
,high commission,Mauritius,Port Louis,,,https://hcimauritius.gov.in,http://www.wikidata.org/entity/Q73113061
,consulate,Mexico,Cancun,,,,http://www.wikidata.org/entity/Q73113152
,consulate,Mexico,Guadalajara,,,,http://www.wikidata.org/entity/Q73113499
,embassy,Mexico,Mexico City,,,https://www.indiainmexico.gov.in,http://www.wikidata.org/entity/Q73112018
,consulate,Mexico,Monterrey,,,,http://www.wikidata.org/entity/Q73113433
,embassy,Mongolia,Ulaanbaatar,,+976-11-32-9522,http://www.eoi.gov.in/ulaanbaatar/,http://www.wikidata.org/entity/Q33309392
,embassy,Morocco,Rabat,,,https://www.indianembassyrabat.gov.in,http://www.wikidata.org/entity/Q108704332
,high commission,Mozambique,Maputo,,,https://www.hcimaputo.gov.in/,http://www.wikidata.org/entity/Q104764026
,embassy,Myanmar,Yangon,,,https://embassyofindiayangon.gov.in,http://www.wikidata.org/entity/Q108147075
,high commission,Namibia,Windhoek,,,https://www.hciwindhoek.gov.in,http://www.wikidata.org/entity/Q112729442
,embassy,Nepal,Kathmandu,,,https://www.indembkathmandu.gov.in,http://www.wikidata.org/entity/Q108084743
,embassy,Netherlands,The Hague,,,http://www.indianembassy.nl/,http://www.wikidata.org/entity/Q100546747
,high commission,New Zealand,Wellington,,,https://www.hciwellington.gov.in/,http://www.wikidata.org/entity/Q111835431
,high commission,New Zealand,Wellington City,,,https://www.hciwellington.gov.in,http://www.wikidata.org/entity/Q117209883
hoc.niamey@mea.gov.in,embassy,Niger,Niamey,,+227-20-37-00-29,http://indembniamey.gov.in/,http://www.wikidata.org/entity/Q28473880
,high commission,Nigeria,Abuja,,,https://hciabuja.gov.in,http://www.wikidata.org/entity/Q112731204
,embassy,North Korea,Pyongyang,,,https://eoi.gov.in/pyongyang,http://www.wikidata.org/entity/Q73109754
,high commission,Northern Cyprus,Nicosia,,,http://hci.gov.in/nicosia/,http://www.wikidata.org/entity/Q73093470
,embassy,Norway,Oslo Municipality,,,https://www.indianembassyoslo.gov.in/,http://www.wikidata.org/entity/Q19375549
,embassy,Oman,Muscat,,,https://www.indemb-oman.gov.in,http://www.wikidata.org/entity/Q112731264
,high commission,Pakistan,Islamabad,,,https://www.india.org.pk,http://www.wikidata.org/entity/Q28130681
,embassy,Panama,Panama City,,,https://indianembassyinpanama.com/,http://www.wikidata.org/entity/Q16976377
,high commission,Papua New Guinea,Port Moresby,,,https://www.hcipom.gov.in,http://www.wikidata.org/entity/Q112731846
,consulate,Paraguay,Asunción,,+595-21-660-111,,http://www.wikidata.org/entity/Q73031084
,embassy,People's Republic of China,Beijing,,,https://www.eoibeijing.gov.in,http://www.wikidata.org/entity/Q5369722
,consulate general,People's Republic of China,Guangzhou,,,,http://www.wikidata.org/entity/Q73092395
,consulate general,People's Republic of China,Shanghai,,,,http://www.wikidata.org/entity/Q73092474
,embassy,Peru,San Isidro,,,https://www.eoilima.gov.in,http://www.wikidata.org/entity/Q109000983
,embassy,Philippines,Makati,,,https://www.eoimanila.gov.in,http://www.wikidata.org/entity/Q112731858
,embassy,Poland,Warsaw,,+48-22-540-00-00,https://www.indianembassywarsaw.gov.in/,http://www.wikidata.org/entity/Q9149504
,embassy,Portugal,Lisbon,,,https://www.eoilisbon.gov.in/,http://www.wikidata.org/entity/Q105443561
,embassy,Qatar,Doha,,,http://www.indianembassyqatar.gov.in,http://www.wikidata.org/entity/Q5369723
,embassy,Republic of the Congo,Brazzaville,,,https://www.eoibrazzaville.gov.in/,http://www.wikidata.org/entity/Q108470814
,embassy,Romania,Bucharest,,,https://www.eoibucharest.gov.in,http://www.wikidata.org/entity/Q106937755
,embassy,Russia,Moscow,,,https://indianembassy-moscow.gov.in,http://www.wikidata.org/entity/Q283225
,consulate general,Russia,Vladivostok,,,,http://www.wikidata.org/entity/Q57197990
,high commission,Rwanda,Kigali,,,https://hcikigali.gov.in/index.php,http://www.wikidata.org/entity/Q104764716
,embassy,Saudi Arabia,Riyadh,,,https://www.eoiriyadh.gov.in/,http://www.wikidata.org/entity/Q68170007
,embassy,Senegal,Dakar,,,https://www.embassyofindiadakar.gov.in,http://www.wikidata.org/entity/Q108739623
,embassy,Serbia,Belgrade,,,https://www.eoibelgrade.gov.in/,http://www.wikidata.org/entity/Q108121006
,high commission,Seychelles,Victoria,,,https://www.hciseychelles.gov.in,http://www.wikidata.org/entity/Q112758176
,high commission,Sierra Leone,Freetown,,,https://www.hcifreetown.gov.in,http://www.wikidata.org/entity/Q112758495
,high commission,Singapore,Singapore,,,https://hcisingapore.gov.in,http://www.wikidata.org/entity/Q112759766
,embassy,Slovakia,Bratislava,,,https://eoibratislava.gov.in,http://www.wikidata.org/entity/Q53205414
,embassy,Slovenia,Ljubljana,,,https://www.eoiljubljana.gov.in/,http://www.wikidata.org/entity/Q107345827
,high commission,South Africa,Pretoria,,,https://www.hcipretoria.gov.in,http://www.wikidata.org/entity/Q106676931
,consulate general,South Korea,Busan,,,,http://www.wikidata.org/entity/Q73110007
,embassy,South Korea,Seoul,,,https://www.indembassyseoul.gov.in/,http://www.wikidata.org/entity/Q73109886
,embassy,South Sudan,Juba,,,,http://www.wikidata.org/entity/Q12748294
,embassy,Spain,Madrid,,,https://www.eoimadrid.gov.in,http://www.wikidata.org/entity/Q105275822
,high commission,Sri Lanka,Colombo,,,https://hcicolombo.gov.in,http://www.wikidata.org/entity/Q112759947
,embassy,Sudan,Khartoum,,,http://www.eoikhartoum.gov.in,http://www.wikidata.org/entity/Q108822079
,embassy,Suriname,Paramaribo,,,https://www.indembassysuriname.gov.in,http://www.wikidata.org/entity/Q108403020
,embassy,Sweden,Stockholm Municipality,,,https://www.indembassysweden.gov.in/,http://www.wikidata.org/entity/Q10534979
hoc.berne@mea.gov.in,embassy,Switzerland,Bern,,+41-31-350-11-30,https://www.indembassybern.gov.in/,http://www.wikidata.org/entity/Q26979889
,embassy,Syria,Damascus,,,https://eoi.gov.in/damascus,http://www.wikidata.org/entity/Q112760179
,embassy,São Tomé and Príncipe,São Tomé,,,,http://www.wikidata.org/entity/Q110588786
,de facto embassy,Taiwan,,,,https://www.india.org.tw/,http://www.wikidata.org/entity/Q24031679
,embassy,Tajikistan,Dushanbe,,,https://www.eoidushanbe.gov.in,http://www.wikidata.org/entity/Q108146878
,high commission,Tanzania,Dar es Salaam,,,https://hcindiatz.gov.in,http://www.wikidata.org/entity/Q112774841
,embassy,Thailand,Bangkok,,,https://embassyofindiabangkok.gov.in,http://www.wikidata.org/entity/Q112775102
,embassy,Togo,Lomé,,,https://embassyofindialome.gov.in,http://www.wikidata.org/entity/Q108841284
,high commission,Trinidad and Tobago,Port of Spain,,,https://www.hcipos.gov.in,http://www.wikidata.org/entity/Q112779465
,embassy,Tunisia,Tunis,,,https://www.embassyofindiatunis.gov.in,http://www.wikidata.org/entity/Q108281261
,embassy,Turkey,Ankara,,,http://www.indembassyankara.gov.in,http://www.wikidata.org/entity/Q63352404
,embassy,Turkmenistan,Ashgabat,,,https://eoi.gov.in/ashgabat./,http://www.wikidata.org/entity/Q112779723
,high commission,Uganda,Kampala,,,https://hci.gov.in/kampala,http://www.wikidata.org/entity/Q104764759
eoi.kyiv@mea.gov.in,embassy,Ukraine,Kyiv,,+380-44-468-6661,https://www.eoiukraine.gov.in/,http://www.wikidata.org/entity/Q50842986
,embassy,United Arab Emirates,Abu Dhabi,,,https://indembassyuae.gov.in,http://www.wikidata.org/entity/Q107920234
,high commission,United Kingdom,City of Westminster,,+44-20-8629-5950,https://www.hcilondon.gov.in,http://www.wikidata.org/entity/Q16842991
,consulate general,United States of America,Chicago,,,https://www.cgichicago.gov.in/,http://www.wikidata.org/entity/Q5164564
,embassy,United States of America,"Washington, D.C.",,,https://www.indianembassyusa.gov.in/,http://www.wikidata.org/entity/Q4374001
,consulate,Uruguay,Montevideo,,+598-2924-6529,,http://www.wikidata.org/entity/Q73027733
,embassy,Uzbekistan,Tashkent,,,http://www.indembassy.uz,http://www.wikidata.org/entity/Q108365449
,embassy,Venezuela,Caracas,,,http://www.eoicaracas.gov.in,http://www.wikidata.org/entity/Q109058121
,embassy,Vietnam,Hanoi,,,https://www.indembassyhanoi.gov.in,http://www.wikidata.org/entity/Q108377576
,embassy,Yemen,Sanaa,,,http://eoiyemen.gov.in,http://www.wikidata.org/entity/Q112780645
,high commission,Zambia,Lusaka,,,https://www.hcizambia.gov.in,http://www.wikidata.org/entity/Q56290212
,embassy,Zimbabwe,Harare,,,https://eoi.gov.in/harare/,http://www.wikidata.org/entity/Q108314518
