email,mission_type,host_country,city,address,phone,website,wikidata_qid
,high commission,Cook Islands,Avarua,,,https://cookislands.highcommission.gov.au/,http://www.wikidata.org/entity/Q106530288
,consulate,Costa Rica,San José,,,,http://www.wikidata.org/entity/Q23891584
,embassy,Croatia,Zagreb,,,http://croatia.embassy.gov.au/,http://www.wikidata.org/entity/Q23891585
,consulate,Czech Republic,Prague,,,,http://www.wikidata.org/entity/Q23891673
,honorary consulate,Djibouti,Djibouti,,,,http://www.wikidata.org/entity/Q23891962
,embassy,East Timor,Dili,,,https://timorleste.embassy.gov.au/,http://www.wikidata.org/entity/Q106565783
,consulate,Ecuador,Guayaquil,,,,http://www.wikidata.org/entity/Q23892040
,embassy,Egypt,Cairo,,,https://egypt.embassy.gov.au/,http://www.wikidata.org/entity/Q23892112
,consulate,El Salvador,San Salvador,,,,http://www.wikidata.org/entity/Q23892151
,consulate,Estonia,Tallinn City,,,,http://www.wikidata.org/entity/Q23892162
,embassy,Ethiopia,Addis Ababa,,,http://ethiopia.embassy.gov.au/,http://www.wikidata.org/entity/Q23892184
,embassy,Federated States of Micronesia,Kolonia,,,https://fsm.embassy.gov.au,http://www.wikidata.org/entity/Q105620979
,high commission,Fiji,Suva,,,https://fiji.embassy.gov.au,http://www.wikidata.org/entity/Q106540396
,embassy,France,,,,https://france.embassy.gov.au/,http://www.wikidata.org/entity/Q2841585
,consulate general,France,Noumea,,,http://www.australianconsulatenoumea.embassy.gov.au/nmeafrench/home.html,http://www.wikidata.org/entity/Q15973391
,embassy,Germany,Mitte,,,https://germany.embassy.gov.au,http://www.wikidata.org/entity/Q782851
,high commission,Ghana,Accra,,,https://ghana.embassy.gov.au,http://www.wikidata.org/entity/Q106528449
,embassy,Ghana,Accra,,,,http://www.wikidata.org/entity/Q120550749
,embassy,Greece,Athens,,,https://greece.embassy.gov.au/,http://www.wikidata.org/entity/Q106528164
,high commission,India,New Delhi,,,https://india.highcommission.gov.au/,http://www.wikidata.org/entity/Q106526328
,embassy,Indonesia,Jakarta,,,https://indonesia.embassy.gov.au/,http://www.wikidata.org/entity/Q48734360
,consulate general,Indonesia,Surabaya,,,http://surabaya.consulate.gov.au/,http://www.wikidata.org/entity/Q63585840
,embassy,Iran,Tehran,,,http://www.iran.embassy.gov.au/,http://www.wikidata.org/entity/Q25425121
,embassy,Iraq,Baghdad,,,https://iraq.embassy.gov.au/,http://www.wikidata.org/entity/Q106540702
,embassy,Ireland,Dublin,,,https://ireland.embassy.gov.au/,http://www.wikidata.org/entity/Q104761773
,embassy,Israel,Tel Aviv,,,https://israel.embassy.gov.au,http://www.wikidata.org/entity/Q105839616
,embassy,Italy,Rome,,,https://italy.embassy.gov.au,http://www.wikidata.org/entity/Q102883205
,embassy,Italy,Rome,,,https://holysee.embassy.gov.au/,http://www.wikidata.org/entity/Q104037695
,consulate general,Japan,Fukuoka,,,,http://www.wikidata.org/entity/Q55984198
,embassy,Japan,Minato,,,https://japan.embassy.gov.au/tkyo/home.html,http://www.wikidata.org/entity/Q11668251
,consulate general,Japan,Osaka,,,,http://www.wikidata.org/entity/Q55971902
,consulate,Japan,Sapporo,,,,http://www.wikidata.org/entity/Q56009880
,consulate,Japan,Sendai,,,,http://www.wikidata.org/entity/Q79384906
,embassy,Jordan,Amman,,,https://jordan.embassy.gov.au/,http://www.wikidata.org/entity/Q106540765
,high commission,Kenya,Nairobi,,,https://kenya.embassy.gov.au/,http://www.wikidata.org/entity/Q106528494
,embassy,Kingdom of Denmark,Copenhagen Municipality,,,http://denmark.embassy.gov.au/,http://www.wikidata.org/entity/Q23891913
,high commission,Kiribati,South Tarawa,,,https://kiribati.embassy.gov.au/,http://www.wikidata.org/entity/Q106540812
,embassy,Kuwait,Kuwait City,,,https://kuwait.embassy.gov.au/,http://www.wikidata.org/entity/Q106541041
,embassy,Laos,Vientiane,,,https://laos.embassy.gov.au/,http://www.wikidata.org/entity/Q106542684
,embassy,Lebanon,Beirut,,,https://lebanon.embassy.gov.au/,http://www.wikidata.org/entity/Q106542852
,high commission,Malaysia,Kuala Lumpur,,,https://malaysia.highcommission.gov.au/,http://www.wikidata.org/entity/Q106543340
,high commission,Malta,Ta' Xbiex,,,https://malta.embassy.gov.au,http://www.wikidata.org/entity/Q106545217
,high commission,Mauritius,Port Louis,,,https://mauritius.embassy.gov.au/,http://www.wikidata.org/entity/Q106530183
,embassy,Mexico,Mexico City,,,https://mexico.embassy.gov.au/,http://www.wikidata.org/entity/Q106530479
,embassy,Mongolia,Ulaanbaatar,,,https://mongolia.embassy.gov.au/,http://www.wikidata.org/entity/Q106546173
,embassy,Morocco,Rabat,,,https://morocco.embassy.gov.au/,http://www.wikidata.org/entity/Q106547091
,embassy,Myanmar,Yangon,,,https://myanmar.embassy.gov.au/,http://www.wikidata.org/entity/Q106547283
,high commission,Nauru,Aiwo District,,,https://nauru.highcommission.gov.au,http://www.wikidata.org/entity/Q106547391
,embassy,Nepal,Kathmandu,,,https://nepal.embassy.gov.au,http://www.wikidata.org/entity/Q106548314
,embassy,Netherlands,The Hague,,,http://www.netherlands.embassy.gov.au,http://www.wikidata.org/entity/Q100552538
,consulate general,New Zealand,Auckland Region,,,,http://www.wikidata.org/entity/Q124612867
,Australian High Commission,New Zealand,Wellington,,,https://newzealand.highcommission.gov.au,http://www.wikidata.org/entity/Q106548359
,high commission,Nigeria,Abuja,,,https://nigeria.embassy.gov.au,http://www.wikidata.org/entity/Q106524809
,high commission,Niue,Alofi,,,https://niue.highcommission.gov.au/,http://www.wikidata.org/entity/Q106548446
,high commission,Northern Cyprus,Nicosia,,,http://cyprus.embassy.gov.au/,http://www.wikidata.org/entity/Q23891607
,Australian High Commission,Pakistan,Islamabad,,,http://pakistan.embassy.gov.au/,http://www.wikidata.org/entity/Q29026938
,high commission,Papua New Guinea,Port Moresby,,,https://png.embassy.gov.au,http://www.wikidata.org/entity/Q106548490
,embassy,People's Republic of China,Beijing,,,http://china.embassy.gov.au/,http://www.wikidata.org/entity/Q23891566
,consulate general,People's Republic of China,Chengdu,,,http://chengdu.china.embassy.gov.au/,http://www.wikidata.org/entity/Q23891744
,consulate general,People's Republic of China,Guangzhou,,,http://guangzhou.china.embassy.gov.au/,http://www.wikidata.org/entity/Q23891776
,consulate general,People's Republic of China,Hong Kong,,,http://hongkong.china.embassy.gov.au/,http://www.wikidata.org/entity/Q23891819
,consulate general,People's Republic of China,Hong Kong,,,http://china.embassy.gov.au/hkng/home.html,http://www.wikidata.org/entity/Q24189777
,consulate general,People's Republic of China,Shanghai,,,http://shanghai.china.embassy.gov.au/,http://www.wikidata.org/entity/Q23891861
,embassy,Peru,Miraflores,,,https://peru.embassy.gov.au/,http://www.wikidata.org/entity/Q106526358
,embassy,Philippines,Makati,,,https://philippines.embassy.gov.au,http://www.wikidata.org/entity/Q106548527
,embassy,Poland,Warsaw,,+48-22-521-34-44,https://poland.embassy.gov.au,http://www.wikidata.org/entity/Q9149460
,embassy,Portugal,Lisbon,,,https://portugal.embassy.gov.au/,http://www.wikidata.org/entity/Q782854
,embassy,Qatar,Doha,,,https://qatar.embassy.gov.au/,http://www.wikidata.org/entity/Q106548556
,embassy,Russia,Moscow,,,http://russia.embassy.gov.au/,http://www.wikidata.org/entity/Q4373961
,consulate general,Russia,Vladivostok,,,,http://www.wikidata.org/entity/Q57198221
,high commission,Samoa,Apia,,,https://samoa.embassy.gov.au,http://www.wikidata.org/entity/Q106562710
,embassy,Saudi Arabia,Riyadh,,,https://saudiarabia.embassy.gov.au/,http://www.wikidata.org/entity/Q68169932
,embassy,Serbia,Belgrade,,,https://serbia.embassy.gov.au/,http://www.wikidata.org/entity/Q106546799
,high commission,Solomon Islands,Honiara,,,https://solomonislands.embassy.gov.au,http://www.wikidata.org/entity/Q106562927
,high commission,South Africa,Pretoria,,,https://southafrica.embassy.gov.au/,http://www.wikidata.org/entity/Q106519759
,embassy,South Korea,Seoul,,,https://southkorea.embassy.gov.au/,http://www.wikidata.org/entity/Q106540976
,embassy,Spain,Madrid,,,https://spain.embassy.gov.au/,http://www.wikidata.org/entity/Q105160437
,high commission,Sri Lanka,Colombo,,,https://srilanka.embassy.gov.au/,http://www.wikidata.org/entity/Q106544821
,embassy,Sweden,Stockholm,,,http://www.sweden.embassy.gov.au/,http://www.wikidata.org/entity/Q10422819
,embassy,Switzerland,Bern,,,https://geneva.mission.gov.au/gene/Australian-SwissRelationship.html,http://www.wikidata.org/entity/Q125819381
,de facto embassy,Taiwan,Taipei,,,http://australia.org.tw/tpei/home.html,http://www.wikidata.org/entity/Q22773800
,embassy,Thailand,Bangkok,,,http://www.thailand.embassy.gov.au/bkok/home.html,http://www.wikidata.org/entity/Q106563055
,consulate,The Bahamas,Nassau,,,,http://www.wikidata.org/entity/Q23891489
,high commission,Tonga,Nuku'alofa,,,https://tonga.embassy.gov.au,http://www.wikidata.org/entity/Q106565800
,high commission,Trinidad and Tobago,Port of Spain,,,https://trinidadandtobago.embassy.gov.au/,http://www.wikidata.org/entity/Q106519824
,embassy,Turkey,Ankara,,+90-312-4599500,https://turkey.embassy.gov.au/ankaturkish/home.html,http://www.wikidata.org/entity/Q106519946
,high commission,Tuvalu,Funafuti,,,https://tuvalu.highcommission.gov.au/,http://www.wikidata.org/entity/Q106566971
AustEmbKyiv@dfat.gov.au,embassy,Ukraine,Kyiv,,+380-44-290-6400,http://ukraine.embassy.gov.au/kyiv/home.html,http://www.wikidata.org/entity/Q20072521
,embassy,United Arab Emirates,Abu Dhabi,,,https://uae.embassy.gov.au,http://www.wikidata.org/entity/Q106567456
,Australian High Commission,United Kingdom,City of Westminster,,,https://uk.embassy.gov.au/lhlh/home.html,http://www.wikidata.org/entity/Q12252353
,consulate general,United States of America,Chicago,,,,http://www.wikidata.org/entity/Q124613221
,consulate general,United States of America,Honolulu,,,,http://www.wikidata.org/entity/Q124618398
,consulate general,United States of America,Houston,,,,http://www.wikidata.org/entity/Q24189966
,consulate general,United States of America,Los Angeles,,,,http://www.wikidata.org/entity/Q124618408
,consulate general,United States of America,New York City,,,,http://www.wikidata.org/entity/Q124618434
,consulate general,United States of America,San Francisco,,,,http://www.wikidata.org/entity/Q124618443
,embassy,United States of America,"Washington, D.C.",,,https://usa.embassy.gov.au/,http://www.wikidata.org/entity/Q5369554
,high commission,Vanuatu,Port Vila,,,https://vanuatu.embassy.gov.au,http://www.wikidata.org/entity/Q106440809
,embassy,Vietnam,Hanoi,,,https://vietnam.embassy.gov.au,http://www.wikidata.org/entity/Q106567583
,embassy,Zimbabwe,Harare,,,https://zimbabwe.embassy.gov.au/,http://www.wikidata.org/entity/Q106530463
